Id,Prediction
r5669_c168,3.0
r6213_c168,3.0
r6284_c168,4.0
r6842_c168,4.0
r7598_c168,2.0
r7779_c168,2.0
r7869_c168,3.0
r7902_c168,2.0
r7979_c168,3.0
r8027_c168,4.0
r8414_c168,5.0
r8600_c168,5.0
r8757_c168,4.0
r8840_c168,3.0
r9336_c168,4.0
r9523_c168,3.0
r134_c169,4.0
r147_c169,4.0
r372_c169,4.0
r527_c169,3.0
r707_c169,3.0
r1097_c169,4.0
r1268_c169,5.0
r1306_c169,3.0
r1410_c169,3.0
r1715_c169,3.0
r1728_c169,5.0
r2098_c169,5.0
r2279_c169,4.0
r2338_c169,5.0
r2480_c169,5.0
r2601_c169,5.0
r2779_c169,5.0
r3022_c169,4.0
r3049_c169,5.0
r3082_c169,4.0
r3326_c169,5.0
r3739_c169,5.0
r3951_c169,4.0
r4127_c169,4.0
r4172_c169,3.0
r4352_c169,4.0
r4490_c169,1.0
r4590_c169,4.0
r4934_c169,3.0
r5149_c169,5.0
r5222_c169,4.0
r5241_c169,1.0
r5273_c169,3.0
r5312_c169,4.0
r5494_c169,3.0
r5599_c169,3.0
r5602_c169,4.0
r5928_c169,5.0
r5954_c169,3.0
r5988_c169,1.0
r6033_c169,4.0
r6092_c169,4.0
r6189_c169,4.0
r6238_c169,4.0
r6476_c169,4.0
r6576_c169,5.0
r6615_c169,4.0
r6689_c169,4.0
r6840_c169,3.0
r6927_c169,3.0
r6946_c169,3.0
r7077_c169,5.0
r7216_c169,4.0
r7288_c169,4.0
r7391_c169,5.0
r7626_c169,4.0
r7656_c169,5.0
r8011_c169,3.0
r8147_c169,5.0
r8169_c169,5.0
r8330_c169,4.0
r8336_c169,5.0
r8479_c169,5.0
r8508_c169,4.0
r8566_c169,4.0
r8714_c169,5.0
r8803_c169,5.0
r8925_c169,4.0
r8953_c169,5.0
r8976_c169,5.0
r9095_c169,5.0
r9237_c169,4.0
r9350_c169,4.0
r9390_c169,5.0
r9648_c169,4.0
r9737_c169,5.0
r9920_c169,4.0
r9942_c169,4.0
r370_c170,4.0
r413_c170,5.0
r414_c170,5.0
r495_c170,4.0
r544_c170,4.0
r750_c170,3.0
r835_c170,5.0
r855_c170,5.0
r1048_c170,5.0
r1084_c170,4.0
r1190_c170,3.0
r1260_c170,4.0
r1318_c170,3.0
r1852_c170,4.0
r2001_c170,5.0
r2011_c170,3.0
r2038_c170,3.0
r2196_c170,4.0
r2262_c170,5.0
r2412_c170,5.0
r2441_c170,3.0
r2557_c170,1.0
r2652_c170,5.0
r2719_c170,4.0
r2774_c170,3.0
r2807_c170,2.0
r3049_c170,5.0
r3207_c170,5.0
r3260_c170,3.0
r3282_c170,3.0
r3289_c170,3.0
r3547_c170,4.0
r3551_c170,3.0
r3836_c170,5.0
r3869_c170,3.0
r3882_c170,2.0
r4175_c170,4.0
r4497_c170,5.0
r4750_c170,3.0
r5037_c170,2.0
r5076_c170,5.0
r5090_c170,4.0
r5120_c170,3.0
r5172_c170,3.0
r5725_c170,4.0
r5910_c170,5.0
r6293_c170,3.0
r6342_c170,4.0
r6351_c170,4.0
r6659_c170,4.0
r6927_c170,3.0
r7029_c170,3.0
r7034_c170,3.0
r7078_c170,1.0
r7244_c170,4.0
r7606_c170,3.0
r7643_c170,5.0
r7719_c170,3.0
r8102_c170,1.0
r8376_c170,3.0
r8693_c170,5.0
r8697_c170,2.0
r8838_c170,4.0
r8928_c170,3.0
r9073_c170,5.0
r9125_c170,4.0
r9140_c170,5.0
r9228_c170,3.0
r9759_c170,5.0
r81_c171,4.0
r123_c171,4.0
r135_c171,5.0
r181_c171,4.0
r182_c171,1.0
r260_c171,5.0
r355_c171,3.0
r372_c171,5.0
r447_c171,3.0
r469_c171,4.0
r774_c171,5.0
r783_c171,4.0
r848_c171,5.0
r851_c171,4.0
r873_c171,4.0
r1089_c171,5.0
r1178_c171,5.0
r1241_c171,4.0
r1244_c171,3.0
r1272_c171,4.0
r1274_c171,3.0
r1468_c171,5.0
r1496_c171,5.0
r1814_c171,3.0
r1833_c171,4.0
r1925_c171,4.0
r1931_c171,5.0
r1932_c171,3.0
r1984_c171,5.0
r1996_c171,5.0
r2014_c171,4.0
r2020_c171,5.0
r2037_c171,4.0
r2119_c171,4.0
r2323_c171,5.0
r2414_c171,5.0
r2535_c171,5.0
r2777_c171,5.0
r2843_c171,4.0
r2866_c171,4.0
r2895_c171,4.0
r2932_c171,5.0
r3266_c171,3.0
r3445_c171,5.0
r3517_c171,4.0
r3661_c171,4.0
r3784_c171,5.0
r3869_c171,5.0
r3916_c171,3.0
r3935_c171,4.0
r3961_c171,3.0
r3974_c171,5.0
r4067_c171,5.0
r4091_c171,5.0
r4163_c171,5.0
r4179_c171,2.0
r4271_c171,5.0
r4391_c171,4.0
r4492_c171,5.0
r4568_c171,5.0
r4715_c171,5.0
r4770_c171,4.0
r4799_c171,4.0
r4948_c171,3.0
r5133_c171,5.0
r5171_c171,4.0
r5557_c171,4.0
r5602_c171,5.0
r5805_c171,5.0
r5872_c171,5.0
r5924_c171,5.0
r6076_c171,2.0
r6091_c171,4.0
r6410_c171,4.0
r6449_c171,5.0
r6487_c171,3.0
r6559_c171,4.0
r6825_c171,5.0
r6838_c171,4.0
r6896_c171,5.0
r6989_c171,3.0
r6992_c171,5.0
r6994_c171,5.0
r7002_c171,5.0
r7099_c171,5.0
r7202_c171,5.0
r7206_c171,3.0
r7238_c171,5.0
r7457_c171,5.0
r7560_c171,4.0
r7596_c171,4.0
r7663_c171,2.0
r7815_c171,4.0
r7953_c171,5.0
r7973_c171,5.0
r8013_c171,4.0
r8053_c171,5.0
r8111_c171,4.0
r8141_c171,2.0
r8151_c171,4.0
r8314_c171,5.0
r8473_c171,5.0
r8527_c171,5.0
r8544_c171,5.0
r8594_c171,5.0
r8618_c171,5.0
r8636_c171,5.0
r8738_c171,5.0
r8872_c171,5.0
r9034_c171,3.0
r9125_c171,4.0
r9129_c171,1.0
r9319_c171,5.0
r9476_c171,4.0
r9477_c171,3.0
r9525_c171,5.0
r9578_c171,3.0
r9587_c171,4.0
r9731_c171,4.0
r9773_c171,5.0
r9805_c171,4.0
r9809_c171,5.0
r9821_c171,4.0
r9838_c171,4.0
r9862_c171,3.0
r9866_c171,4.0
r9979_c171,5.0
r792_c172,3.0
r1247_c172,4.0
r1380_c172,2.0
r1569_c172,5.0
r2287_c172,3.0
r2388_c172,3.0
r2732_c172,5.0
r2914_c172,3.0
r3013_c172,4.0
r3024_c172,2.0
r3156_c172,4.0
r3597_c172,5.0
r3903_c172,1.0
r4212_c172,2.0
r5092_c172,3.0
r5518_c172,5.0
r5567_c172,3.0
r5641_c172,3.0
r5748_c172,1.0
r6019_c172,3.0
r6323_c172,2.0
r6454_c172,3.0
r6879_c172,3.0
r7247_c172,3.0
r7259_c172,3.0
r7445_c172,5.0
r7724_c172,2.0
r7902_c172,4.0
r8119_c172,5.0
r8288_c172,5.0
r8565_c172,1.0
r9366_c172,1.0
r9431_c172,4.0
r9972_c172,1.0
r168_c173,2.0
r296_c173,4.0
r352_c173,3.0
r719_c173,5.0
r870_c173,3.0
r913_c173,3.0
r930_c173,4.0
r1106_c173,3.0
r1119_c173,4.0
r1533_c173,3.0
r1846_c173,5.0
r2075_c173,3.0
r2097_c173,3.0
r2245_c173,3.0
r2291_c173,4.0
r2474_c173,5.0
r2703_c173,4.0
r2842_c173,5.0
r2943_c173,5.0
r3050_c173,2.0
r3104_c173,3.0
r3148_c173,5.0
r3434_c173,3.0
r3480_c173,5.0
r3529_c173,4.0
r3595_c173,5.0
r3735_c173,2.0
r3782_c173,3.0
r3792_c173,3.0
r3890_c173,4.0
r4146_c173,2.0
r4286_c173,3.0
r4442_c173,3.0
r4447_c173,4.0
r4473_c173,2.0
r4510_c173,3.0
r4534_c173,4.0
r4702_c173,3.0
r4728_c173,3.0
r4849_c173,5.0
r4941_c173,2.0
r4962_c173,5.0
r5172_c173,3.0
r5214_c173,4.0
r5617_c173,4.0
r5695_c173,2.0
r5753_c173,2.0
r5859_c173,5.0
r5910_c173,5.0
r5936_c173,3.0
r5952_c173,2.0
r6087_c173,4.0
r6131_c173,5.0
r6185_c173,3.0
r6218_c173,1.0
r6253_c173,5.0
r6520_c173,3.0
r6564_c173,4.0
r6743_c173,4.0
r6779_c173,5.0
r6872_c173,5.0
r6991_c173,5.0
r7181_c173,5.0
r7336_c173,4.0
r7337_c173,3.0
r7419_c173,5.0
r7547_c173,3.0
r7736_c173,5.0
r7957_c173,3.0
r8053_c173,3.0
r8153_c173,4.0
r8179_c173,4.0
r8355_c173,3.0
r8423_c173,4.0
r8437_c173,2.0
r8532_c173,3.0
r9182_c173,3.0
r9237_c173,5.0
r9299_c173,3.0
r9304_c173,5.0
r9453_c173,4.0
r9523_c173,1.0
r9558_c173,3.0
r9881_c173,4.0
r9908_c173,4.0
r9931_c173,2.0
r9944_c173,3.0
r9980_c173,4.0
r5_c174,3.0
r301_c174,4.0
r347_c174,4.0
r671_c174,4.0
r1053_c174,2.0
r1106_c174,3.0
r1769_c174,4.0
r1782_c174,5.0
r2111_c174,4.0
r2391_c174,4.0
r2721_c174,4.0
r2788_c174,4.0
r2843_c174,3.0
r3433_c174,4.0
r3504_c174,3.0
r3773_c174,4.0
r3838_c174,5.0
r4320_c174,3.0
r4363_c174,5.0
r4801_c174,5.0
r5205_c174,5.0
r5234_c174,1.0
r5303_c174,2.0
r5363_c174,4.0
r5416_c174,4.0
r5910_c174,5.0
r5986_c174,3.0
r6051_c174,3.0
r6075_c174,4.0
r7057_c174,3.0
r7527_c174,5.0
r8189_c174,3.0
r8278_c174,4.0
r8622_c174,5.0
r8713_c174,3.0
r9154_c174,5.0
r9294_c174,3.0
r261_c175,3.0
r331_c175,5.0
r471_c175,2.0
r1966_c175,3.0
r2534_c175,3.0
r3409_c175,5.0
r3963_c175,4.0
r4306_c175,3.0
r4933_c175,3.0
r5682_c175,5.0
r6340_c175,2.0
r6440_c175,5.0
r6530_c175,4.0
r6682_c175,3.0
r8399_c175,3.0
r9019_c175,1.0
r9322_c175,4.0
r9874_c175,3.0
r68_c176,5.0
r70_c176,5.0
r76_c176,5.0
r84_c176,5.0
r88_c176,5.0
r101_c176,3.0
r108_c176,5.0
r129_c176,5.0
r233_c176,5.0
r340_c176,5.0
r362_c176,4.0
r365_c176,5.0
r388_c176,5.0
r397_c176,5.0
r420_c176,1.0
r443_c176,5.0
r738_c176,4.0
r760_c176,4.0
r808_c176,5.0
r815_c176,3.0
r845_c176,3.0
r871_c176,4.0
r908_c176,5.0
r1182_c176,4.0
r1248_c176,5.0
r1256_c176,4.0
r1275_c176,4.0
r1299_c176,4.0
r1301_c176,5.0
r1377_c176,4.0
r1500_c176,3.0
r1517_c176,3.0
r1603_c176,4.0
r1654_c176,2.0
r1791_c176,5.0
r1794_c176,5.0
r1857_c176,4.0
r1898_c176,3.0
r2027_c176,4.0
r2090_c176,5.0
r2220_c176,5.0
r2307_c176,4.0
r2366_c176,4.0
r2403_c176,5.0
r2409_c176,5.0
r2424_c176,4.0
r2444_c176,4.0
r2505_c176,5.0
r2568_c176,5.0
r2571_c176,4.0
r2622_c176,3.0
r2707_c176,5.0
r2727_c176,4.0
r2761_c176,4.0
r2769_c176,5.0
r2806_c176,5.0
r2826_c176,5.0
r2903_c176,5.0
r3047_c176,4.0
r3225_c176,5.0
r3319_c176,4.0
r3362_c176,4.0
r3364_c176,5.0
r3404_c176,5.0
r3612_c176,3.0
r3654_c176,5.0
r3687_c176,4.0
r3829_c176,5.0
r3862_c176,5.0
r3863_c176,1.0
r3944_c176,5.0
r4014_c176,4.0
r4015_c176,4.0
r4081_c176,4.0
r4359_c176,3.0
r4414_c176,5.0
r4479_c176,3.0
r4580_c176,3.0
r4799_c176,3.0
r4862_c176,3.0
r4881_c176,3.0
r4998_c176,2.0
r5005_c176,4.0
r5032_c176,4.0
r5094_c176,4.0
r5131_c176,4.0
r5161_c176,4.0
r5316_c176,2.0
r5400_c176,3.0
r5502_c176,3.0
r5668_c176,5.0
r5684_c176,5.0
r5721_c176,5.0
r5749_c176,3.0
r5860_c176,5.0
r5878_c176,5.0
r5911_c176,4.0
r5947_c176,5.0
r6034_c176,5.0
r6369_c176,5.0
r6376_c176,5.0
r6430_c176,5.0
r6484_c176,4.0
r6581_c176,4.0
r6622_c176,3.0
r6693_c176,5.0
r6791_c176,4.0
r6804_c176,5.0
r6926_c176,2.0
r6939_c176,5.0
r6970_c176,3.0
r7310_c176,5.0
r7372_c176,4.0
r7387_c176,5.0
r7518_c176,4.0
r7568_c176,3.0
r7657_c176,5.0
r7825_c176,5.0
r7837_c176,5.0
r7850_c176,3.0
r7857_c176,3.0
r7892_c176,5.0
r7988_c176,5.0
r8045_c176,4.0
r8103_c176,4.0
r8104_c176,4.0
r8122_c176,5.0
r8219_c176,3.0
r8271_c176,5.0
r8384_c176,4.0
r8488_c176,4.0
r8513_c176,4.0
r8545_c176,4.0
r8623_c176,4.0
r8631_c176,5.0
r8663_c176,3.0
r8672_c176,4.0
r8703_c176,5.0
r8723_c176,4.0
r8770_c176,4.0
r8799_c176,4.0
r8824_c176,1.0
r8857_c176,4.0
r8910_c176,4.0
r8997_c176,4.0
r9141_c176,5.0
r9152_c176,5.0
r9179_c176,4.0
r9259_c176,5.0
r9322_c176,5.0
r9368_c176,4.0
r9542_c176,3.0
r9732_c176,5.0
r9854_c176,4.0
r9924_c176,4.0
r9945_c176,5.0
r178_c177,4.0
r254_c177,3.0
r256_c177,5.0
r407_c177,2.0
r415_c177,5.0
r479_c177,3.0
r621_c177,2.0
r631_c177,5.0
r746_c177,5.0
r756_c177,4.0
r792_c177,3.0
r1069_c177,2.0
r1214_c177,5.0
r1274_c177,5.0
r1381_c177,3.0
r1398_c177,5.0
r1416_c177,4.0
r1423_c177,5.0
r1584_c177,3.0
r1650_c177,2.0
r1909_c177,3.0
r2043_c177,3.0
r2566_c177,4.0
r2766_c177,5.0
r3002_c177,5.0
r3454_c177,5.0
r3583_c177,4.0
r3686_c177,4.0
r3853_c177,2.0
r3911_c177,3.0
r4099_c177,5.0
r4339_c177,3.0
r4379_c177,5.0
r4399_c177,3.0
r4406_c177,3.0
r4451_c177,5.0
r4522_c177,3.0
r4525_c177,4.0
r4642_c177,3.0
r4672_c177,5.0
r4867_c177,3.0
r5022_c177,1.0
r5269_c177,4.0
r5422_c177,5.0
r5462_c177,5.0
r5485_c177,3.0
r5602_c177,4.0
r5604_c177,4.0
r5627_c177,5.0
r5801_c177,1.0
r5807_c177,3.0
r5913_c177,4.0
r5945_c177,5.0
r6040_c177,5.0
r6047_c177,3.0
r6062_c177,4.0
r6190_c177,4.0
r6338_c177,4.0
r6382_c177,4.0
r6444_c177,5.0
r6504_c177,3.0
r6748_c177,4.0
r6826_c177,5.0
r6883_c177,4.0
r6914_c177,5.0
r7153_c177,5.0
r7220_c177,3.0
r7350_c177,5.0
r7399_c177,3.0
r7429_c177,3.0
r7596_c177,4.0
r7645_c177,5.0
r7701_c177,3.0
r7863_c177,4.0
r7933_c177,4.0
r7968_c177,5.0
r8009_c177,4.0
r8037_c177,4.0
r8053_c177,4.0
r8084_c177,5.0
r8089_c177,5.0
r8094_c177,5.0
r8288_c177,1.0
r8293_c177,4.0
r8339_c177,5.0
r8391_c177,3.0
r8393_c177,5.0
r8515_c177,2.0
r8671_c177,5.0
r8684_c177,4.0
r8728_c177,4.0
r8757_c177,3.0
r8906_c177,3.0
r8928_c177,4.0
r8965_c177,3.0
r8994_c177,4.0
r8998_c177,5.0
r9016_c177,4.0
r9019_c177,5.0
r9083_c177,2.0
r9296_c177,5.0
r9465_c177,4.0
r9516_c177,5.0
r9548_c177,2.0
r9625_c177,5.0
r9630_c177,5.0
r9683_c177,4.0
r9725_c177,1.0
r9757_c177,3.0
r9867_c177,5.0
r38_c178,3.0
r45_c178,4.0
r61_c178,5.0
r73_c178,5.0
r81_c178,5.0
r106_c178,5.0
r138_c178,3.0
r219_c178,5.0
r294_c178,5.0
r474_c178,3.0
r515_c178,3.0
r560_c178,3.0
r604_c178,3.0
r618_c178,3.0
r623_c178,5.0
r690_c178,4.0
r768_c178,3.0
r781_c178,5.0
r785_c178,4.0
r797_c178,4.0
r806_c178,1.0
r830_c178,5.0
r838_c178,4.0
r865_c178,5.0
r882_c178,5.0
r891_c178,3.0
r1104_c178,4.0
r1170_c178,5.0
r1197_c178,5.0
r1203_c178,5.0
r1225_c178,2.0
r1288_c178,5.0
r1355_c178,4.0
r1361_c178,3.0
r1400_c178,4.0
r1407_c178,5.0
r1416_c178,3.0
r1514_c178,5.0
r1590_c178,5.0
r1608_c178,3.0
r1638_c178,4.0
r1714_c178,5.0
r1786_c178,1.0
r1868_c178,3.0
r1918_c178,5.0
r1947_c178,5.0
r1983_c178,5.0
r2006_c178,5.0
r2010_c178,5.0
r2168_c178,5.0
r2252_c178,5.0
r2326_c178,3.0
r2340_c178,5.0
r2405_c178,3.0
r2453_c178,3.0
r2573_c178,5.0
r2625_c178,5.0
r2639_c178,3.0
r2640_c178,5.0
r2709_c178,5.0
r2796_c178,5.0
r2814_c178,4.0
r2885_c178,5.0
r2928_c178,4.0
r2940_c178,5.0
r2972_c178,5.0
r3060_c178,5.0
r3079_c178,3.0
r3169_c178,3.0
r3190_c178,2.0
r3223_c178,5.0
r3231_c178,2.0
r3260_c178,4.0
r3262_c178,5.0
r3371_c178,4.0
r3376_c178,5.0
r3379_c178,5.0
r3383_c178,5.0
r3397_c178,5.0
r3700_c178,5.0
r3759_c178,3.0
r3857_c178,5.0
r4008_c178,5.0
r4136_c178,4.0
r4156_c178,3.0
r4187_c178,5.0
r4200_c178,5.0
r4207_c178,5.0
r4248_c178,5.0
r4251_c178,5.0
r4345_c178,5.0
r4354_c178,5.0
r4426_c178,5.0
r4561_c178,3.0
r4568_c178,5.0
r4580_c178,5.0
r4614_c178,3.0
r4628_c178,5.0
r4665_c178,5.0
r4696_c178,5.0
r4703_c178,5.0
r4786_c178,5.0
r4824_c178,5.0
r4895_c178,5.0
r4969_c178,5.0
r4984_c178,5.0
r4989_c178,5.0
r5042_c178,5.0
r5050_c178,5.0
r5126_c178,5.0
r5135_c178,5.0
r5149_c178,2.0
r5183_c178,5.0
r5277_c178,4.0
r5286_c178,5.0
r5306_c178,5.0
r5324_c178,5.0
r5337_c178,4.0
r5468_c178,5.0
r5485_c178,5.0
r5497_c178,4.0
r5539_c178,3.0
r5572_c178,5.0
r5610_c178,3.0
r5616_c178,2.0
r5626_c178,3.0
r5637_c178,3.0
r5679_c178,3.0
r5713_c178,5.0
r5742_c178,5.0
r5842_c178,3.0
r5941_c178,5.0
r5948_c178,5.0
r5967_c178,5.0
r6105_c178,5.0
r6214_c178,5.0
r6277_c178,4.0
r6278_c178,5.0
r6286_c178,5.0
r6291_c178,1.0
r6391_c178,3.0
r6448_c178,5.0
r6490_c178,5.0
r6527_c178,5.0
r6589_c178,5.0
r6646_c178,5.0
r6654_c178,2.0
r6746_c178,5.0
r6824_c178,5.0
r6913_c178,5.0
r7000_c178,5.0
r7064_c178,5.0
r7232_c178,4.0
r7286_c178,5.0
r7312_c178,5.0
r7354_c178,4.0
r7372_c178,5.0
r7381_c178,5.0
r7429_c178,5.0
r7430_c178,5.0
r7516_c178,3.0
r7554_c178,5.0
r7558_c178,5.0
r7568_c178,3.0
r7605_c178,1.0
r7611_c178,5.0
r7653_c178,5.0
r7668_c178,5.0
r7740_c178,5.0
r7753_c178,3.0
r7770_c178,5.0
r7792_c178,5.0
r7810_c178,5.0
r7831_c178,5.0
r7937_c178,5.0
r8027_c178,5.0
r8034_c178,4.0
r8061_c178,5.0
r8084_c178,4.0
r8098_c178,4.0
r8106_c178,2.0
r8128_c178,5.0
r8190_c178,5.0
r8224_c178,3.0
r8292_c178,5.0
r8349_c178,5.0
r8403_c178,5.0
r8441_c178,4.0
r8455_c178,5.0
r8503_c178,5.0
r8640_c178,3.0
r8710_c178,3.0
r8742_c178,5.0
r8780_c178,5.0
r8886_c178,5.0
r8921_c178,5.0
r8926_c178,5.0
r8936_c178,5.0
r8945_c178,4.0
r9069_c178,5.0
r9115_c178,5.0
r9116_c178,1.0
r9137_c178,5.0
r9143_c178,5.0
r9220_c178,5.0
r9286_c178,3.0
r9343_c178,5.0
r9372_c178,5.0
r9402_c178,5.0
r9407_c178,5.0
r9435_c178,5.0
r9458_c178,5.0
r9498_c178,5.0
r9513_c178,5.0
r9535_c178,5.0
r9551_c178,5.0
r9624_c178,5.0
r9637_c178,5.0
r9693_c178,5.0
r9775_c178,5.0
r9776_c178,5.0
r9825_c178,5.0
r415_c179,2.0
r425_c179,5.0
r754_c179,3.0
r856_c179,5.0
r1222_c179,4.0
r1258_c179,2.0
r1270_c179,4.0
r1320_c179,1.0
r1397_c179,1.0
r1438_c179,4.0
r1467_c179,3.0
r1571_c179,3.0
r1939_c179,3.0
r2143_c179,3.0
r2149_c179,5.0
r2191_c179,1.0
r2940_c179,5.0
r2960_c179,5.0
r3112_c179,5.0
r3122_c179,5.0
r3321_c179,3.0
r4064_c179,3.0
r4095_c179,4.0
r4238_c179,3.0
r4377_c179,3.0
r4555_c179,4.0
r4680_c179,5.0
r4805_c179,3.0
r4810_c179,4.0
r4953_c179,3.0
r5036_c179,4.0
r5090_c179,4.0
r5242_c179,3.0
r5378_c179,2.0
r5436_c179,5.0
r5483_c179,5.0
r6016_c179,5.0
r6131_c179,3.0
r6341_c179,3.0
r6610_c179,4.0
r6757_c179,2.0
r6957_c179,5.0
r7013_c179,4.0
r7203_c179,5.0
r7590_c179,3.0
r7868_c179,3.0
r7891_c179,3.0
r8143_c179,3.0
r8186_c179,4.0
r8373_c179,3.0
r8394_c179,5.0
r8471_c179,4.0
r8599_c179,3.0
r8629_c179,1.0
r8698_c179,2.0
r8807_c179,3.0
r8926_c179,4.0
r9015_c179,3.0
r9230_c179,5.0
r9468_c179,3.0
r9494_c179,5.0
r9659_c179,5.0
r466_c180,2.0
r965_c180,5.0
r2050_c180,3.0
r2342_c180,3.0
r2392_c180,3.0
r2561_c180,2.0
r2595_c180,1.0
r2698_c180,3.0
r2972_c180,2.0
r3713_c180,4.0
r3856_c180,3.0
r3910_c180,3.0
r3911_c180,2.0
r3954_c180,3.0
r4515_c180,3.0
r4644_c180,1.0
r4767_c180,3.0
r5017_c180,4.0
r5487_c180,4.0
r5550_c180,5.0
r5577_c180,5.0
r5678_c180,3.0
r6083_c180,2.0
r6357_c180,1.0
r6385_c180,3.0
r6504_c180,4.0
r6782_c180,2.0
r6837_c180,4.0
r7223_c180,5.0
r7544_c180,4.0
r7714_c180,4.0
r7861_c180,3.0
r7914_c180,3.0
r8606_c180,3.0
r9236_c180,3.0
r9440_c180,2.0
r9551_c180,3.0
r9596_c180,3.0
r9898_c180,5.0
r130_c181,1.0
r218_c181,3.0
r328_c181,3.0
r385_c181,4.0
r457_c181,3.0
r499_c181,4.0
r600_c181,5.0
r715_c181,4.0
r717_c181,4.0
r739_c181,1.0
r761_c181,2.0
r991_c181,5.0
r1084_c181,3.0
r1155_c181,3.0
r1191_c181,3.0
r1301_c181,5.0
r1303_c181,2.0
r1334_c181,5.0
r1386_c181,1.0
r1397_c181,5.0
r1433_c181,5.0
r1459_c181,3.0
r1621_c181,5.0
r1627_c181,5.0
r1807_c181,5.0
r1842_c181,4.0
r1960_c181,4.0
r2195_c181,5.0
r2231_c181,4.0
r2249_c181,4.0
r2251_c181,5.0
r2266_c181,5.0
r2305_c181,2.0
r2533_c181,3.0
r2570_c181,4.0
r2644_c181,5.0
r2685_c181,2.0
r2688_c181,4.0
r2838_c181,4.0
r2928_c181,3.0
r3139_c181,3.0
r3189_c181,3.0
r3223_c181,5.0
r3277_c181,2.0
r3329_c181,5.0
r3499_c181,3.0
r3541_c181,4.0
r3604_c181,4.0
r3661_c181,2.0
r3687_c181,4.0
r4053_c181,5.0
r4184_c181,5.0
r4254_c181,3.0
r4273_c181,3.0
r4354_c181,4.0
r4496_c181,5.0
r4523_c181,3.0
r4608_c181,5.0
r4632_c181,4.0
r4655_c181,5.0
r4735_c181,5.0
r4827_c181,5.0
r4832_c181,4.0
r4876_c181,5.0
r4963_c181,5.0
r5045_c181,2.0
r5132_c181,4.0
r5156_c181,4.0
r5194_c181,3.0
r5393_c181,1.0
r5394_c181,4.0
r5446_c181,4.0
r5486_c181,5.0
r5508_c181,4.0
r5677_c181,3.0
r5818_c181,4.0
r6047_c181,2.0
r6193_c181,4.0
r6206_c181,5.0
r6302_c181,5.0
r6303_c181,3.0
r6368_c181,3.0
r6497_c181,2.0
r6554_c181,4.0
r6653_c181,3.0
r6903_c181,4.0
r6929_c181,5.0
r6988_c181,2.0
r7004_c181,5.0
r7200_c181,3.0
r7218_c181,4.0
r7225_c181,1.0
r7385_c181,5.0
r7538_c181,2.0
r7555_c181,5.0
r7838_c181,3.0
r7857_c181,3.0
r7904_c181,5.0
r7933_c181,5.0
r8026_c181,3.0
r8460_c181,3.0
r8596_c181,4.0
r8701_c181,5.0
r8776_c181,5.0
r8795_c181,3.0
r8856_c181,5.0
r8982_c181,3.0
r9167_c181,2.0
r9203_c181,3.0
r9207_c181,4.0
r9407_c181,3.0
r9436_c181,3.0
r9509_c181,3.0
r9564_c181,1.0
r9612_c181,3.0
r9617_c181,4.0
r9791_c181,5.0
r9808_c181,5.0
r9896_c181,5.0
r9944_c181,3.0
r9947_c181,2.0
r13_c182,3.0
r16_c182,3.0
r63_c182,3.0
r113_c182,2.0
r198_c182,1.0
r212_c182,5.0
r345_c182,3.0
r353_c182,3.0
r541_c182,3.0
r543_c182,2.0
r570_c182,3.0
r598_c182,1.0
r644_c182,3.0
r727_c182,4.0
r735_c182,1.0
r764_c182,3.0
r792_c182,5.0
r817_c182,3.0
r877_c182,5.0
r936_c182,3.0
r939_c182,3.0
r993_c182,3.0
r1081_c182,4.0
r1088_c182,5.0
r1206_c182,4.0
r1232_c182,2.0
r1371_c182,3.0
r1380_c182,2.0
r1529_c182,5.0
r1599_c182,1.0
r1656_c182,5.0
r1733_c182,1.0
r1736_c182,5.0
r1928_c182,3.0
r1986_c182,2.0
r2139_c182,5.0
r2237_c182,5.0
r2329_c182,1.0
r2344_c182,3.0
r2359_c182,3.0
r2450_c182,2.0
r2472_c182,3.0
r2477_c182,3.0
r2598_c182,3.0
r2777_c182,3.0
r2824_c182,2.0
r2831_c182,3.0
r2901_c182,3.0
r3324_c182,3.0
r3363_c182,5.0
r3392_c182,5.0
r3493_c182,5.0
r3523_c182,2.0
r3617_c182,5.0
r3716_c182,3.0
r3725_c182,3.0
r3763_c182,4.0
r3799_c182,5.0
r3812_c182,5.0
r3892_c182,4.0
r3914_c182,4.0
r4033_c182,4.0
r4101_c182,5.0
r4249_c182,3.0
r4469_c182,3.0
r4545_c182,5.0
r4582_c182,1.0
r4586_c182,3.0
r4606_c182,2.0
r4677_c182,4.0
r4702_c182,4.0
r4804_c182,3.0
r4870_c182,2.0
r4881_c182,3.0
r5015_c182,4.0
r5066_c182,4.0
r5086_c182,2.0
r5139_c182,2.0
r5161_c182,4.0
r5170_c182,5.0
r5234_c182,5.0
r5412_c182,3.0
r5421_c182,2.0
r5441_c182,5.0
r5572_c182,2.0
r5822_c182,3.0
r5853_c182,2.0
r5882_c182,5.0
r5973_c182,5.0
r6013_c182,4.0
r6027_c182,4.0
r6229_c182,5.0
r6304_c182,3.0
r6321_c182,2.0
r6447_c182,2.0
r6463_c182,4.0
r6470_c182,3.0
r6515_c182,5.0
r6586_c182,3.0
r6648_c182,2.0
r6831_c182,4.0
r6898_c182,5.0
r7038_c182,3.0
r7050_c182,2.0
r7179_c182,4.0
r7201_c182,1.0
r7229_c182,3.0
r7248_c182,3.0
